meta_title;meta_min_months;meta_max_months;meta_description;week;week_title;week_description;gamification_welcome_title;gamification_welcome_message;gamification_badge_name;gamification_badge_description;gamification_progress_message;gamification_weekly_challenge_title;gamification_weekly_challenge_description;gamification_tips;gamification_closing_message_title;gamification_closing_message_message;gamification_registro_afetivo_question;gamification_registro_afetivo_options;gamification_personalized_message_title;gamification_personalized_message_message;domain_name;domain_question;domain_importance;domain_feedback_1;domain_feedback_2;domain_feedback_3;domain_activities;domain_alert_missing
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;11;Semana 11 - Rolando e Explorando! 🔄🌟;Primeiras tentativas de rolar e exploração mais ativa;Décima primeira semana ativa! 🏃‍♂️;Seu bebê pode começar a rolar! Que marco incrível está chegando!;Pequeno Acrobata 🤸🏆;Seu bebê está começando a se mover pelo espaço!;Semana 3 de 4 - Os movimentos estão ficando incríveis!;Desafio da Semana: Primeira Rolada 🔄;Ajude seu bebê a treinar rolar de barriga para cima para barriga para baixo!;Ele pode tentar rolar de um lado para outro|Fica mais tempo brincando com as próprias mãos|Pode começar a antecipar eventos (como a hora do banho);Que agilidade! 🤸;Cada movimento novo é uma grande conquista! Continue estimulando com segurança!;Como você se sente vendo seu bebê se mover mais?;Orgulhoso(a) demais! 😊|Um pouco nervoso(a) 😅|Emocionado(a) 😭|Ansioso(a) para mais conquistas 🤗;Cada movimento é uma vitória:;Seu bebê está ganhando independência aos poucos, mas sempre vai precisar do seu amor e cuidado!;maternal_self_care;Você está conseguindo manter contato com pessoas queridas?;Manter contatos sociais é importante para seu bem-estar emocional!;👥 Que bom! O apoio social faz toda diferença!;📱 Continue mantendo contato mesmo que seja por mensagem.;🤗 Não se isole. Peça ajuda para ter momentos sociais.;Converse por telefone ou mensagem com pessoas queridas|Aceite visitas quando se sentir confortável|Saia um pouco de casa quando possível;Se você se sentir isolada ou sem apoio, procure conectar-se com pessoas.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;11;Semana 11 - Rolando e Explorando! 🔄🌟;Primeiras tentativas de rolar e exploração mais ativa;Décima primeira semana ativa! 🏃‍♂️;Seu bebê pode começar a rolar! Que marco incrível está chegando!;Pequeno Acrobata 🤸🏆;Seu bebê está começando a se mover pelo espaço!;Semana 3 de 4 - Os movimentos estão ficando incríveis!;Desafio da Semana: Primeira Rolada 🔄;Ajude seu bebê a treinar rolar de barriga para cima para barriga para baixo!;Ele pode tentar rolar de um lado para outro|Fica mais tempo brincando com as próprias mãos|Pode começar a antecipar eventos (como a hora do banho);Que agilidade! 🤸;Cada movimento novo é uma grande conquista! Continue estimulando com segurança!;Como você se sente vendo seu bebê se mover mais?;Orgulhoso(a) demais! 😊|Um pouco nervoso(a) 😅|Emocionado(a) 😭|Ansioso(a) para mais conquistas 🤗;Cada movimento é uma vitória:;Seu bebê está ganhando independência aos poucos, mas sempre vai precisar do seu amor e cuidado!;maternal_health;Você se sente confiante na maioria das situações com o bebê?;Sentir-se confiante mostra que você está ganhando experiência e segurança!;💪 Excelente! Você está se tornando uma expert!;😊 A confiança cresce a cada dia.;🤗 É normal ter dúvidas. O importante é continuar tentando.;Confie mais no seu instinto maternal|Celebre as pequenas conquistas diárias|Peça ajuda quando tiver dúvidas;Se você se sentir muito insegura ou ansiosa, procure apoio.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;motor;Seu bebê consegue rolar completamente (da barriga para as costas ou vice-versa)?;Rolar completamente é um marco motor muito importante aos 3 meses!;🔄 Fantástico! Ele conquistou a mobilidade básica!;🤸 Quase lá! Continue estimulando os movimentos.;💪 Continue praticando em superfícies seguras.;Pratique rolar em superfícies seguras e macias|Use brinquedos para motivar o movimento|Sempre supervisione quando ele estiver praticando;Se o bebê não conseguir rolar aos 4-6 meses, converse com o pediatra.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;cognitive;Seu bebê demonstra interesse específico por certos brinquedos ou atividades?;Ter interesses específicos mostra que a personalidade está se formando!;🎯 Incrível! Ele está desenvolvendo gostos próprios!;🧸 Continue oferecendo variedade para ele escolher.;👀 Observe do que ele gosta mais para estimular.;Ofereça diferentes tipos de brinquedos|Observe quais atividades prendem mais a atenção|Repita as brincadeiras que ele mais gosta;Se o bebê não demonstrar interesse por nada específico, continue oferecendo variedade.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;sensory;Seu bebê coordena bem visão, audição e tato ao explorar objetos?;Coordenar todos os sentidos mostra integração sensorial saudável!;🌟 Perfeito! Todos os sentidos estão trabalhando juntos!;👂👀 Continue oferecendo experiências sensoriais ricas.;🤲 Use objetos que estimulem vários sentidos ao mesmo tempo.;Ofereça brinquedos que fazem som, têm texturas e cores|Deixe ele explorar de todas as formas seguras|Observe como ele usa diferentes sentidos;Se o bebê não coordenar os sentidos ou não explorar, continue estimulando pacientemente.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;communication;Seu bebê 'conversa' ativamente, fazendo sons longos e variados?;Conversar ativamente mostra desenvolvimento excelente da comunicação!;🗣️ Maravilhoso! Ele está se tornando um grande comunicador!;💬 Continue tendo conversas longas com ele.;😊 Responda sempre aos sons que ele faz.;Tenha conversas longas de ida e volta|Imite e expanda os sons que ele faz|Leia histórias e cante músicas;Se o bebê não 'conversar' ou fazer sons variados, procure orientação.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;social_emotional;Seu bebê expressa claramente alegria, curiosidade e outras emoções?;Expressar emoções claramente mostra desenvolvimento socioemocional saudável!;😊 Que riqueza emocional! Ele está se expressando lindamente!;🎭 Continue respondendo às emoções dele.;💕 Cada emoção é uma forma de comunicação.;Responda e nomeie as emoções que ele demonstra|Celebre quando ele estiver feliz|Conforte quando estiver chateado;Se o bebê raramente expressar emoções ou sempre parecer igual, observe mais.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;nutrition;Seu bebê está crescendo bem e mantendo um padrão saudável de alimentação?;Crescer bem e ter padrão alimentar saudável mostra desenvolvimento perfeito!;📈 Perfeito! Ele está crescendo forte e saudável!;🍼 Continue com os cuidados alimentares.;⚖️ Acompanhe o crescimento nas consultas médicas.;Mantenha horários regulares de alimentação|Continue oferecendo conforme a demanda|Acompanhe peso e crescimento regularmente;Se houver problemas de crescimento ou alimentação, procure orientação médica.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;baby_health;Seu bebê tem uma rotina organizada e está se desenvolvendo bem?;Ter rotina organizada e desenvolvimento saudável mostra que tudo está indo bem!;⏰ Excelente! Vocês criaram uma rotina perfeita!;📅 Continue ajustando conforme necessário.;🔄 Flexibilidade é importante nas rotinas.;Mantenha rotinas que funcionam para vocês|Seja flexível quando necessário|Observe se ele está se adaptando bem;Se a rotina não funcionar ou o bebê parecer desconfortável, ajuste conforme necessário.
2-3 meses;2;3;Explorando e Descobrindo - Risadas e Novos Movimentos 😄🤸;12;Semana 12 - Terceiro Mês Completo! 🎉🌈;Celebrando três meses de crescimento e descobertas incríveis;Parabéns! Três meses de puras conquistas! 🎉;Que jornada incrível! Seu bebê agora ri, pega objetos, pode rolar e está super interativo!;Três Meses de Amor 💕🏆;Vocês completaram três meses maravilhosos de desenvolvimento!;Semana 4 de 4 - Vocês são uma dupla incrível!;Desafio da Semana: Festa dos 3 Meses 🎊;Celebrem as conquistas! Tire fotos e faça um registro de tudo que ele já consegue fazer!;Ele pode rolar sozinho|Segura e examina objetos com interesse|Ri alto e 'conversa' muito|Reconhece pessoas familiares claramente;Vocês são extraordinários! 🌟;Três meses de amor, cuidado e crescimento! O bebê está cada vez mais interessante e vocês mais conectados!;Como você se sente ao completar três meses?;Orgulhoso(a) de tudo que conquistamos! 😊🎉|Mais confiante como cuidador(a) 💪|Impressionado(a) com o desenvolvimento 😮|Animado(a) para os próximos meses 🌈;Uma homenagem especial para você:;Em três meses, você viu seu bebê se transformar de um recém-nascido em uma pessoinha cheia de personalidade! Que trabalho lindo você fez!;maternal_self_care;Você conseguiu encontrar um equilíbrio entre cuidar do bebê e de si mesma?;Encontrar equilíbrio é fundamental para ser uma mãe/cuidadora feliz e saudável!;⚖️ Maravilhoso! Você entendeu que cuidar de si é importante!;💪 Continue buscando esse equilíbrio.;🤗 Lembre-se: você também merece cuidados!;Continue reservando momentos para você|Aceite ajuda sempre que possível|Pratique atividades que te fazem bem;Se você não conseguir se cuidar minimamente, é importante buscar apoio.
